row,col,gi_star,norm,est_pct,R,G,B,hex
60,2,,,,,,,
60,3,,,,,,,
60,4,,,,,,,
60,5,,,,,,,
60,6,,,,,,,
60,7,,,,,,,
60,8,,,,,,,
60,9,,,,,,,
60,10,,,,,,,
60,11,,,,,,,
60,12,nan,nan,nan,0,0,0,#000000
60,13,,,,,,,
60,14,,,,,,,
60,15,,,,,,,
60,16,,,,,,,
60,17,,,,,,,
60,18,,,,,,,
60,19,,,,,,,
60,20,,,,,,,
60,21,,,,,,,
60,22,nan,nan,nan,0,0,0,#000000
60,23,,,,,,,
60,24,,,,,,,
60,25,,,,,,,
60,26,,,,,,,
60,27,-2.74,0.2759,4.3,56,89,140,#38598C
60,28,-2.74,0.2759,4.3,56,89,140,#38598C
60,29,-2.79,0.2721,3.8,56,88,140,#38588C
60,30,-2.79,0.2721,3.8,56,88,140,#38588C
60,31,-2.79,0.2721,3.8,56,88,140,#38588C
60,32,-2.79,0.2721,3.8,56,88,140,#38588C
60,33,-2.51,0.2934,6.6,53,94,141,#355E8D
60,34,-2.51,0.2934,6.6,53,94,141,#355E8D
60,35,-2.47,0.2964,7.0,53,94,141,#355E8D
60,36,-2.51,0.2934,6.6,53,94,141,#355E8D
60,37,-2.0,0.3322,11.7,49,104,142,#31688E
60,38,-2.09,0.3253,10.8,49,102,142,#31668E
60,39,-2.09,0.3253,10.8,49,102,142,#31668E
60,40,-1.86,0.3428,13.1,48,106,142,#306A8E
60,41,-2.65,0.2828,5.2,55,91,141,#375B8D
60,42,-2.09,0.3253,10.8,49,102,142,#31668E
60,43,-2.47,0.2964,7.0,53,94,141,#355E8D
60,44,-2.42,0.3002,7.5,53,95,141,#355F8D
60,45,-3.02,0.2547,1.6,58,83,139,#3A538B
60,46,-3.21,0.2402,0.0,60,79,138,#3C4F8A
60,47,-3.35,0.2296,0.0,62,76,138,#3E4C8A
60,48,-3.35,0.2296,0.0,62,76,138,#3E4C8A
60,49,-3.49,0.2190,0.0,62,73,137,#3E4989
60,50,-3.07,0.2509,1.1,59,82,139,#3B528B
60,51,-3.4,0.2258,0.0,62,74,137,#3E4A89
60,52,-3.91,0.1870,0.0,66,63,133,#423F85
60,53,-3.91,0.1870,0.0,66,63,133,#423F85
60,54,-3.95,0.1840,0.0,66,63,133,#423F85
60,55,-3.95,0.1840,0.0,66,63,133,#423F85
60,56,-4.09,0.1734,0.0,68,59,132,#443B84
60,57,-3.67,0.2053,0.0,64,69,136,#404588
60,58,,,,,,,
60,59,,,,,,,
60,60,,,,,,,
60,61,,,,,,,
60,62,,,,,,,
60,63,,,,,,,
60,64,,,,,,,
60,65,,,,,,,
60,66,,,,,,,
60,67,,,,,,,
60,68,,,,,,,
60,69,,,,,,,
60,70,,,,,,,
60,71,,,,,,,
60,72,,,,,,,
60,73,,,,,,,
60,74,,,,,,,
60,75,,,,,,,
60,76,,,,,,,
60,77,,,,,,,
60,78,,,,,,,
60,79,,,,,,,
60,80,,,,,,,
60,81,,,,,,,
60,82,,,,,,,
60,83,,,,,,,
60,84,,,,,,,
60,85,,,,,,,
60,86,,,,,,,
60,87,,,,,,,
60,88,,,,,,,
60,89,,,,,,,
60,90,,,,,,,
60,91,,,,,,,
60,92,,,,,,,
60,93,,,,,,,
61,0,,,,,,,
61,1,,,,,,,
61,2,,,,,,,
61,3,,,,,,,
61,4,,,,,,,
61,5,,,,,,,
61,6,,,,,,,
61,7,,,,,,,
61,8,,,,,,,
61,9,,,,,,,
61,10,,,,,,,
61,11,,,,,,,
61,12,,,,,,,
61,13,,,,,,,
61,14,,,,,,,
61,15,,,,,,,
61,16,,,,,,,
61,17,,,,,,,
61,18,,,,,,,
61,19,,,,,,,
61,20,,,,,,,
61,21,,,,,,,
61,22,,,,,,,
61,23,,,,,,,
61,24,,,,,,,
61,25,,,,,,,
61,26,-2.84,0.2683,3.4,57,86,140,#39568C
61,27,-2.74,0.2759,4.3,56,89,140,#38598C
61,28,-2.74,0.2759,4.3,56,89,140,#38598C
61,29,-2.74,0.2759,4.3,56,89,140,#38598C
61,30,-2.51,0.2934,6.6,53,94,141,#355E8D
61,31,-2.51,0.2934,6.6,53,94,141,#355E8D
61,32,-2.65,0.2828,5.2,55,91,141,#375B8D
61,33,-2.47,0.2964,7.0,53,94,141,#355E8D
61,34,-2.74,0.2759,4.3,56,89,140,#38598C
61,35,-2.74,0.2759,4.3,56,89,140,#38598C
61,36,-1.86,0.3428,13.1,48,106,142,#306A8E
61,37,-2.19,0.3177,9.8,50,100,142,#32648E
61,38,-1.86,0.3428,13.1,48,106,142,#306A8E
61,39,-2.51,0.2934,6.6,53,94,141,#355E8D
61,40,-2.65,0.2828,5.2,55,91,141,#375B8D
61,41,-2.09,0.3253,10.8,49,102,142,#31668E
61,42,-2.09,0.3253,10.8,49,102,142,#31668E
61,43,-1.86,0.3428,13.1,48,106,142,#306A8E
61,44,-1.86,0.3428,13.1,48,106,142,#306A8E
61,45,-2.47,0.2964,7.0,53,94,141,#355E8D
61,46,-2.98,0.2577,2.0,58,83,139,#3A538B
61,47,-3.21,0.2402,0.0,60,79,138,#3C4F8A
61,48,-3.21,0.2402,0.0,60,79,138,#3C4F8A
61,49,-3.21,0.2402,0.0,60,79,138,#3C4F8A
61,50,-3.35,0.2296,0.0,62,76,138,#3E4C8A
61,51,-3.91,0.1870,0.0,66,63,133,#423F85
61,52,-3.16,0.2440,0.2,60,80,139,#3C508B
61,53,-2.98,0.2577,2.0,58,83,139,#3A538B
61,54,-3.16,0.2440,0.2,60,80,139,#3C508B
61,55,-3.91,0.1870,0.0,66,63,133,#423F85
61,56,-4.05,0.1764,0.0,67,61,132,#433D84
61,57,-3.91,0.1870,0.0,66,63,133,#423F85
61,58,,,,,,,
61,59,,,,,,,
61,60,,,,,,,
61,61,,,,,,,
61,62,,,,,,,
61,63,,,,,,,
61,64,,,,,,,
61,65,,,,,,,
61,66,,,,,,,
61,67,,,,,,,
61,68,,,,,,,
61,69,,,,,,,
61,70,,,,,,,
61,71,,,,,,,
61,72,,,,,,,
61,73,,,,,,,
61,74,,,,,,,
61,75,,,,,,,
61,76,,,,,,,
61,77,,,,,,,
61,78,,,,,,,
61,79,,,,,,,
61,80,,,,,,,
61,81,,,,,,,
61,82,,,,,,,
61,83,,,,,,,
61,84,,,,,,,
61,85,,,,,,,
61,86,,,,,,,
61,87,,,,,,,
61,88,,,,,,,
61,89,,,,,,,
61,90,,,,,,,
61,91,,,,,,,
61,92,,,,,,,
61,93,,,,,,,
62,0,,,,,,,
62,1,,,,,,,
62,2,,,,,,,
62,3,,,,,,,
62,4,,,,,,,
62,5,,,,,,,
62,6,,,,,,,
62,7,,,,,,,
62,8,,,,,,,
62,9,,,,,,,
62,10,,,,,,,
62,11,,,,,,,
62,12,,,,,,,
62,13,,,,,,,
62,14,,,,,,,
62,15,,,,,,,
62,16,,,,,,,
62,17,,,,,,,
62,18,,,,,,,
62,19,,,,,,,
62,20,,,,,,,
62,21,,,,,,,
62,22,,,,,,,
62,23,,,,,,,
62,24,,,,,,,
62,25,,,,,,,
62,26,,,,,,,
62,27,-3.58,0.2121,0.0,63,71,136,#3F4788
62,28,-2.74,0.2759,4.3,56,89,140,#38598C
62,29,-2.74,0.2759,4.3,56,89,140,#38598C
62,30,-2.74,0.2759,4.3,56,89,140,#38598C
62,31,-2.51,0.2934,6.6,53,94,141,#355E8D
62,32,-2.23,0.3147,9.4,51,99,141,#33638D
62,33,-2.47,0.2964,7.0,53,94,141,#355E8D
62,34,-3.02,0.2547,1.6,58,83,139,#3A538B
62,35,-2.23,0.3147,9.4,51,99,141,#33638D
62,36,-1.86,0.3428,13.1,48,106,142,#306A8E
62,37,-2.09,0.3253,10.8,49,102,142,#31668E
62,38,-2.19,0.3177,9.8,50,100,142,#32648E
62,39,-2.65,0.2828,5.2,55,91,141,#375B8D
62,40,-2.47,0.2964,7.0,53,94,141,#355E8D
62,41,-1.86,0.3428,13.1,48,106,142,#306A8E
62,42,-1.86,0.3428,13.1,48,106,142,#306A8E
62,43,-2.42,0.3002,7.5,53,95,141,#355F8D
62,44,-1.86,0.3428,13.1,48,106,142,#306A8E
62,45,-2.42,0.3002,7.5,53,95,141,#355F8D
62,46,-2.98,0.2577,2.0,58,83,139,#3A538B
62,47,-3.49,0.2190,0.0,62,73,137,#3E4989
62,48,-3.91,0.1870,0.0,66,63,133,#423F85
62,49,-3.58,0.2121,0.0,63,71,136,#3F4788
62,50,-3.4,0.2258,0.0,62,74,137,#3E4A89
62,51,-3.95,0.1840,0.0,66,63,133,#423F85
62,52,-3.95,0.1840,0.0,66,63,133,#423F85
62,53,-2.47,0.2964,7.0,53,94,141,#355E8D
62,54,-4.05,0.1764,0.0,67,61,132,#433D84
62,55,-3.4,0.2258,0.0,62,74,137,#3E4A89
62,56,-3.63,0.2083,0.0,64,70,136,#404688
62,57,nan,nan,nan,0,0,0,#000000
62,58,,,,,,,
62,59,,,,,,,
62,60,,,,,,,
62,61,,,,,,,
62,62,,,,,,,
62,63,,,,,,,
62,64,,,,,,,
62,65,,,,,,,
62,66,,,,,,,
62,67,,,,,,,
62,68,,,,,,,
62,69,,,,,,,
62,70,,,,,,,
62,71,,,,,,,
62,72,,,,,,,
62,73,,,,,,,
62,74,,,,,,,
62,75,,,,,,,
62,76,,,,,,,
62,77,,,,,,,
62,78,,,,,,,
62,79,,,,,,,
62,80,,,,,,,
62,81,,,,,,,
62,82,,,,,,,
62,83,,,,,,,
62,84,,,,,,,
62,85,,,,,,,
62,86,,,,,,,
62,87,,,,,,,
62,88,,,,,,,
62,89,,,,,,,
62,90,,,,,,,
62,91,,,,,,,
62,92,,,,,,,
62,93,,,,,,,
63,0,,,,,,,
63,1,,,,,,,
63,2,,,,,,,
63,3,,,,,,,
63,4,,,,,,,
63,5,,,,,,,
63,6,,,,,,,
63,7,,,,,,,
63,8,,,,,,,
63,9,,,,,,,
63,10,,,,,,,
63,11,,,,,,,
63,12,,,,,,,
63,13,,,,,,,
63,14,,,,,,,
63,15,,,,,,,
63,16,,,,,,,
63,17,,,,,,,
63,18,,,,,,,
63,19,,,,,,,
63,20,,,,,,,
63,21,,,,,,,
63,22,,,,,,,
63,23,,,,,,,
63,24,,,,,,,
63,25,,,,,,,
63,26,-2.79,0.2721,3.8,56,88,140,#38588C
63,27,-3.58,0.2121,0.0,63,71,136,#3F4788
63,28,-3.58,0.2121,0.0,63,71,136,#3F4788
63,29,-2.74,0.2759,4.3,56,89,140,#38598C
63,30,-2.23,0.3147,9.4,51,99,141,#33638D
63,31,-2.84,0.2683,3.4,57,86,140,#39568C
63,32,-2.23,0.3147,9.4,51,99,141,#33638D
63,33,-2.74,0.2759,4.3,56,89,140,#38598C
63,34,-2.51,0.2934,6.6,53,94,141,#355E8D
63,35,-2.84,0.2683,3.4,57,86,140,#39568C
63,36,-2.0,0.3322,11.7,49,104,142,#31688E
63,37,-2.09,0.3253,10.8,49,102,142,#31668E
63,38,-2.51,0.2934,6.6,53,94,141,#355E8D
63,39,-2.65,0.2828,5.2,55,91,141,#375B8D
63,40,-3.02,0.2547,1.6,58,83,139,#3A538B
63,41,-2.65,0.2828,5.2,55,91,141,#375B8D
63,42,-2.0,0.3322,11.7,49,104,142,#31688E
63,43,-2.28,0.3109,8.9,51,98,141,#33628D
63,44,-2.51,0.2934,6.6,53,94,141,#355E8D
63,45,-2.28,0.3109,8.9,51,98,141,#33628D
63,46,-3.58,0.2121,0.0,63,71,136,#3F4788
63,47,-3.3,0.2334,0.0,61,77,138,#3D4D8A
63,48,-3.49,0.2190,0.0,62,73,137,#3E4989
63,49,-3.72,0.2015,0.0,65,68,135,#414487
63,50,-3.21,0.2402,0.0,60,79,138,#3C4F8A
63,51,-3.3,0.2334,0.0,61,77,138,#3D4D8A
63,52,-3.95,0.1840,0.0,66,63,133,#423F85
63,53,-3.63,0.2083,0.0,64,70,136,#404688
63,54,-3.16,0.2440,0.2,60,80,139,#3C508B
63,55,-3.95,0.1840,0.0,66,63,133,#423F85
63,56,-3.21,0.2402,0.0,60,79,138,#3C4F8A
63,57,,,,,,,
63,58,,,,,,,
63,59,,,,,,,
63,60,,,,,,,
63,61,,,,,,,
63,62,,,,,,,
63,63,,,,,,,
63,64,,,,,,,
63,65,,,,,,,
63,66,,,,,,,
63,67,,,,,,,
63,68,,,,,,,
63,69,,,,,,,
63,70,,,,,,,
63,71,,,,,,,
63,72,,,,,,,
63,73,,,,,,,
63,74,,,,,,,
63,75,,,,,,,
63,76,,,,,,,
63,77,,,,,,,
63,78,,,,,,,
63,79,,,,,,,
63,80,,,,,,,
63,81,,,,,,,
63,82,,,,,,,
63,83,,,,,,,
63,84,,,,,,,
63,85,,,,,,,
63,86,,,,,,,
63,87,,,,,,,
63,88,,,,,,,
63,89,,,,,,,
63,90,,,,,,,
63,91,,,,,,,
63,92,,,,,,,
63,93,,,,,,,
64,0,,,,,,,
64,1,,,,,,,
64,2,,,,,,,
64,3,,,,,,,
64,4,,,,,,,
64,5,,,,,,,
64,6,,,,,,,
64,7,,,,,,,
64,8,,,,,,,
64,9,,,,,,,
64,10,,,,,,,
64,11,,,,,,,
64,12,,,,,,,
64,13,,,,,,,
64,14,,,,,,,
64,15,,,,,,,
64,16,,,,,,,
64,17,,,,,,,
64,18,,,,,,,
64,19,,,,,,,
64,20,,,,,,,
64,21,,,,,,,
64,22,,,,,,,
64,23,-3.02,0.2547,1.6,58,83,139,#3A538B
64,24,-3.02,0.2547,1.6,58,83,139,#3A538B
64,25,-3.02,0.2547,1.6,58,83,139,#3A538B
64,26,-2.51,0.2934,6.6,53,94,141,#355E8D
64,27,-2.79,0.2721,3.8,56,88,140,#38588C
64,28,-3.58,0.2121,0.0,63,71,136,#3F4788
64,29,-2.84,0.2683,3.4,57,86,140,#39568C
64,30,-2.79,0.2721,3.8,56,88,140,#38588C
64,31,nan,nan,nan,0,0,0,#000000
64,32,-2.79,0.2721,3.8,56,88,140,#38588C
64,33,-2.47,0.2964,7.0,53,94,141,#355E8D
64,34,-2.74,0.2759,4.3,56,89,140,#38598C
64,35,-2.47,0.2964,7.0,53,94,141,#355E8D
64,36,-1.86,0.3428,13.1,48,106,142,#306A8E
64,37,-2.51,0.2934,6.6,53,94,141,#355E8D
64,38,-2.23,0.3147,9.4,51,99,141,#33638D
64,39,-3.02,0.2547,1.6,58,83,139,#3A538B
64,40,-2.51,0.2934,6.6,53,94,141,#355E8D
64,41,-1.86,0.3428,13.1,48,106,142,#306A8E
64,42,-2.74,0.2759,4.3,56,89,140,#38598C
64,43,-2.28,0.3109,8.9,51,98,141,#33628D
64,44,-2.47,0.2964,7.0,53,94,141,#355E8D
64,45,-3.53,0.2159,0.0,63,72,137,#3F4889
64,46,-4.05,0.1764,0.0,67,61,132,#433D84
64,47,-3.67,0.2053,0.0,64,69,136,#404588
64,48,-2.79,0.2721,3.8,56,88,140,#38588C
64,49,-3.3,0.2334,0.0,61,77,138,#3D4D8A
64,50,-3.63,0.2083,0.0,64,70,136,#404688
64,51,-3.91,0.1870,0.0,66,63,133,#423F85
64,52,-4.05,0.1764,0.0,67,61,132,#433D84
64,53,-3.77,0.1977,0.0,65,66,135,#414287
64,54,-3.91,0.1870,0.0,66,63,133,#423F85
64,55,-3.3,0.2334,0.0,61,77,138,#3D4D8A
64,56,,,,,,,
64,57,,,,,,,
64,58,,,,,,,
64,59,,,,,,,
64,60,,,,,,,
64,61,,,,,,,
64,62,,,,,,,
64,63,,,,,,,
64,64,,,,,,,
64,65,,,,,,,
64,66,,,,,,,
64,67,,,,,,,
64,68,,,,,,,
64,69,,,,,,,
64,70,,,,,,,
64,71,,,,,,,
64,72,,,,,,,
64,73,,,,,,,
64,74,,,,,,,
64,75,,,,,,,
64,76,,,,,,,
64,77,,,,,,,
64,78,,,,,,,
64,79,,,,,,,
64,80,,,,,,,
64,81,,,,,,,
64,82,,,,,,,
64,83,,,,,,,
64,84,,,,,,,
64,85,,,,,,,
64,86,,,,,,,
64,87,,,,,,,
64,88,,,,,,,
64,89,,,,,,,
64,90,,,,,,,
64,91,,,,,,,
64,92,,,,,,,
64,93,,,,,,,
65,0,,,,,,,
65,1,,,,,,,
65,2,,,,,,,
65,3,,,,,,,
65,4,,,,,,,
65,5,,,,,,,
65,6,,,,,,,
65,7,,,,,,,
65,8,,,,,,,
65,9,,,,,,,
65,10,,,,,,,
65,11,,,,,,,
65,12,,,,,,,
65,13,,,,,,,
65,14,,,,,,,
65,15,,,,,,,
65,16,,,,,,,
65,17,,,,,,,
65,18,,,,,,,
65,19,,,,,,,
65,20,,,,,,,
65,21,,,,,,,
65,22,,,,,,,
65,23,,,,,,,
65,24,,,,,,,
65,25,-3.02,0.2547,1.6,58,83,139,#3A538B
65,26,-3.02,0.2547,1.6,58,83,139,#3A538B
65,27,-2.51,0.2934,6.6,53,94,141,#355E8D
65,28,-2.79,0.2721,3.8,56,88,140,#38588C
65,29,-2.84,0.2683,3.4,57,86,140,#39568C
65,30,nan,nan,nan,0,0,0,#000000
65,31,,,,,,,
65,32,-2.47,0.2964,7.0,53,94,141,#355E8D
65,33,-2.47,0.2964,7.0,53,94,141,#355E8D
65,34,-2.47,0.2964,7.0,53,94,141,#355E8D
65,35,-2.47,0.2964,7.0,53,94,141,#355E8D
65,36,-2.51,0.2934,6.6,53,94,141,#355E8D
65,37,-2.47,0.2964,7.0,53,94,141,#355E8D
65,38,-2.74,0.2759,4.3,56,89,140,#38598C
65,39,-2.47,0.2964,7.0,53,94,141,#355E8D
65,40,-2.51,0.2934,6.6,53,94,141,#355E8D
65,41,-2.47,0.2964,7.0,53,94,141,#355E8D
65,42,-2.37,0.3040,8.0,52,96,141,#34608D
65,43,-2.37,0.3040,8.0,52,96,141,#34608D
65,44,-2.65,0.2828,5.2,55,91,141,#375B8D
65,45,-3.35,0.2296,0.0,62,76,138,#3E4C8A
65,46,-3.67,0.2053,0.0,64,69,136,#404588
65,47,-3.91,0.1870,0.0,66,63,133,#423F85
65,48,-3.3,0.2334,0.0,61,77,138,#3D4D8A
65,49,-4.47,0.1445,0.0,70,50,126,#46327E
65,50,-3.77,0.1977,0.0,65,66,135,#414287
65,51,-3.95,0.1840,0.0,66,63,133,#423F85
65,52,-3.91,0.1870,0.0,66,63,133,#423F85
65,53,-3.77,0.1977,0.0,65,66,135,#414287
65,54,-3.4,0.2258,0.0,62,74,137,#3E4A89
65,55,,,,,,,
65,56,,,,,,,
65,57,,,,,,,
65,58,,,,,,,
65,59,,,,,,,
65,60,,,,,,,
65,61,,,,,,,
65,62,,,,,,,
65,63,,,,,,,
65,64,,,,,,,
65,65,,,,,,,
65,66,,,,,,,
65,67,,,,,,,
65,68,,,,,,,
65,69,,,,,,,
65,70,,,,,,,
65,71,,,,,,,
65,72,,,,,,,
65,73,,,,,,,
65,74,,,,,,,
65,75,,,,,,,
65,76,,,,,,,
65,77,,,,,,,
65,78,,,,,,,
65,79,,,,,,,
65,80,,,,,,,
65,81,,,,,,,
65,82,,,,,,,
65,83,,,,,,,
65,84,,,,,,,
65,85,,,,,,,
65,86,,,,,,,
65,87,,,,,,,
65,88,,,,,,,
65,89,,,,,,,
65,90,,,,,,,
65,91,,,,,,,
65,92,,,,,,,
65,93,,,,,,,
66,0,,,,,,,
66,1,,,,,,,
66,2,,,,,,,
66,3,,,,,,,
66,4,,,,,,,
66,5,,,,,,,
66,6,,,,,,,
66,7,,,,,,,
66,8,,,,,,,
66,9,,,,,,,
66,10,,,,,,,
66,11,,,,,,,
66,12,,,,,,,
66,13,,,,,,,
66,14,,,,,,,
66,15,,,,,,,
66,16,,,,,,,
66,17,,,,,,,
66,18,,,,,,,
66,19,,,,,,,
66,20,,,,,,,
66,21,,,,,,,
66,22,,,,,,,
66,23,-3.02,0.2547,1.6,58,83,139,#3A538B
66,24,-3.02,0.2547,1.6,58,83,139,#3A538B
66,25,-3.02,0.2547,1.6,58,83,139,#3A538B
66,26,-3.02,0.2547,1.6,58,83,139,#3A538B
66,27,-3.02,0.2547,1.6,58,83,139,#3A538B
66,28,-2.51,0.2934,6.6,53,94,141,#355E8D
66,29,,,,,,,
66,30,,,,,,,
66,31,-2.79,0.2721,3.8,56,88,140,#38588C
66,32,-2.23,0.3147,9.4,51,99,141,#33638D
66,33,-2.47,0.2964,7.0,53,94,141,#355E8D
66,34,-2.88,0.2653,3.0,57,85,140,#39558C
66,35,-2.51,0.2934,6.6,53,94,141,#355E8D
66,36,-2.65,0.2828,5.2,55,91,141,#375B8D
66,37,-2.51,0.2934,6.6,53,94,141,#355E8D
66,38,-2.47,0.2964,7.0,53,94,141,#355E8D
66,39,-3.07,0.2509,1.1,59,82,139,#3B528B
66,40,-2.23,0.3147,9.4,51,99,141,#33638D
66,41,-3.02,0.2547,1.6,58,83,139,#3A538B
66,42,-2.74,0.2759,4.3,56,89,140,#38598C
66,43,-3.4,0.2258,0.0,62,74,137,#3E4A89
66,44,-3.02,0.2547,1.6,58,83,139,#3A538B
66,45,-3.58,0.2121,0.0,63,71,136,#3F4788
66,46,-3.4,0.2258,0.0,62,74,137,#3E4A89
66,47,-3.53,0.2159,0.0,63,72,137,#3F4889
66,48,-3.77,0.1977,0.0,65,66,135,#414287
66,49,-3.3,0.2334,0.0,61,77,138,#3D4D8A
66,50,-3.91,0.1870,0.0,66,63,133,#423F85
66,51,-3.53,0.2159,0.0,63,72,137,#3F4889
66,52,-3.16,0.2440,0.2,60,80,139,#3C508B
66,53,-3.95,0.1840,0.0,66,63,133,#423F85
66,54,-3.4,0.2258,0.0,62,74,137,#3E4A89
66,55,,,,,,,
66,56,,,,,,,
66,57,,,,,,,
66,58,,,,,,,
66,59,,,,,,,
66,60,,,,,,,
66,61,,,,,,,
66,62,,,,,,,
66,63,,,,,,,
66,64,,,,,,,
66,65,,,,,,,
66,66,,,,,,,
66,67,,,,,,,
66,68,,,,,,,
66,69,,,,,,,
66,70,,,,,,,
66,71,,,,,,,
66,72,,,,,,,
66,73,,,,,,,
66,74,,,,,,,
66,75,,,,,,,
66,76,,,,,,,
66,77,,,,,,,
66,78,,,,,,,
66,79,,,,,,,
66,80,,,,,,,
66,81,,,,,,,
66,82,,,,,,,
66,83,,,,,,,
66,84,,,,,,,
66,85,,,,,,,
66,86,,,,,,,
66,87,,,,,,,
66,88,,,,,,,
66,89,,,,,,,
66,90,,,,,,,
66,91,,,,,,,
66,92,,,,,,,
66,93,,,,,,,
67,0,,,,,,,
67,1,,,,,,,
67,2,,,,,,,
67,3,,,,,,,
67,4,,,,,,,
67,5,,,,,,,
67,6,,,,,,,
67,7,,,,,,,
67,8,,,,,,,
67,9,,,,,,,
67,10,,,,,,,
67,11,,,,,,,
67,12,,,,,,,
67,13,,,,,,,
67,14,,,,,,,
67,15,,,,,,,
67,16,,,,,,,
67,17,,,,,,,
67,18,,,,,,,
67,19,,,,,,,
67,20,,,,,,,
67,21,,,,,,,
67,22,,,,,,,
67,23,-3.02,0.2547,1.6,58,83,139,#3A538B
67,24,-3.02,0.2547,1.6,58,83,139,#3A538B
67,25,,,,,,,
67,26,nan,nan,nan,0,0,0,#000000
67,27,-2.51,0.2934,6.6,53,94,141,#355E8D
67,28,-2.51,0.2934,6.6,53,94,141,#355E8D
67,29,,,,,,,
67,30,-2.74,0.2759,4.3,56,89,140,#38598C
67,31,-2.23,0.3147,9.4,51,99,141,#33638D
67,32,-2.88,0.2653,3.0,57,85,140,#39558C
67,33,-2.23,0.3147,9.4,51,99,141,#33638D
67,34,-2.47,0.2964,7.0,53,94,141,#355E8D
67,35,-2.88,0.2653,3.0,57,85,140,#39558C
67,36,-2.74,0.2759,4.3,56,89,140,#38598C
67,37,-2.74,0.2759,4.3,56,89,140,#38598C
67,38,-2.65,0.2828,5.2,55,91,141,#375B8D
67,39,-2.65,0.2828,5.2,55,91,141,#375B8D
67,40,-3.02,0.2547,1.6,58,83,139,#3A538B
67,41,-3.02,0.2547,1.6,58,83,139,#3A538B
67,42,-3.3,0.2334,0.0,61,77,138,#3D4D8A
67,43,-3.02,0.2547,1.6,58,83,139,#3A538B
67,44,-3.02,0.2547,1.6,58,83,139,#3A538B
67,45,-3.49,0.2190,0.0,62,73,137,#3E4989
67,46,-3.21,0.2402,0.0,60,79,138,#3C4F8A
67,47,-3.4,0.2258,0.0,62,74,137,#3E4A89
67,48,-3.16,0.2440,0.2,60,80,139,#3C508B
67,49,-4.05,0.1764,0.0,67,61,132,#433D84
67,50,-3.16,0.2440,0.2,60,80,139,#3C508B
67,51,-3.58,0.2121,0.0,63,71,136,#3F4788
67,52,-3.16,0.2440,0.2,60,80,139,#3C508B
67,53,-3.95,0.1840,0.0,66,63,133,#423F85
67,54,,,,,,,
67,55,,,,,,,
67,56,,,,,,,
67,57,,,,,,,
67,58,,,,,,,
67,59,,,,,,,
67,60,,,,,,,
67,61,,,,,,,
67,62,,,,,,,
67,63,,,,,,,
67,64,,,,,,,
67,65,,,,,,,
67,66,,,,,,,
67,67,,,,,,,
67,68,,,,,,,
67,69,,,,,,,
67,70,,,,,,,
67,71,,,,,,,
67,72,,,,,,,
67,73,,,,,,,
67,74,,,,,,,
67,75,,,,,,,
67,76,,,,,,,
67,77,,,,,,,
67,78,,,,,,,
67,79,,,,,,,
67,80,,,,,,,
67,81,,,,,,,
67,82,,,,,,,
67,83,,,,,,,
67,84,,,,,,,
67,85,,,,,,,
67,86,,,,,,,
67,87,,,,,,,
67,88,,,,,,,
67,89,,,,,,,
67,90,,,,,,,
67,91,,,,,,,
67,92,,,,,,,
67,93,,,,,,,
68,0,,,,,,,
68,1,,,,,,,
68,2,,,,,,,
68,3,,,,,,,
68,4,,,,,,,
68,5,,,,,,,
68,6,,,,,,,
68,7,,,,,,,
68,8,,,,,,,
68,9,,,,,,,
68,10,,,,,,,
68,11,,,,,,,
68,12,,,,,,,
68,13,,,,,,,
68,14,,,,,,,
68,15,,,,,,,
68,16,,,,,,,
68,17,nan,nan,nan,0,0,0,#000000
68,18,,,,,,,
68,19,,,,,,,
68,20,,,,,,,
68,21,,,,,,,
68,22,,,,,,,
68,23,,,,,,,
68,24,-3.02,0.2547,1.6,58,83,139,#3A538B
68,25,-3.02,0.2547,1.6,58,83,139,#3A538B
68,26,-3.02,0.2547,1.6,58,83,139,#3A538B
68,27,-3.02,0.2547,1.6,58,83,139,#3A538B
68,28,,,,,,,
68,29,,,,,,,
68,30,-3.58,0.2121,0.0,63,71,136,#3F4788
68,31,-2.51,0.2934,6.6,53,94,141,#355E8D
68,32,-2.23,0.3147,9.4,51,99,141,#33638D
68,33,-2.88,0.2653,3.0,57,85,140,#39558C
68,34,-2.84,0.2683,3.4,57,86,140,#39568C
68,35,-2.74,0.2759,4.3,56,89,140,#38598C
68,36,-2.79,0.2721,3.8,56,88,140,#38588C
68,37,-2.51,0.2934,6.6,53,94,141,#355E8D
68,38,-3.02,0.2547,1.6,58,83,139,#3A538B
68,39,-3.02,0.2547,1.6,58,83,139,#3A538B
68,40,-3.58,0.2121,0.0,63,71,136,#3F4788
68,41,-3.3,0.2334,0.0,61,77,138,#3D4D8A
68,42,-3.02,0.2547,1.6,58,83,139,#3A538B
68,43,-2.98,0.2577,2.0,58,83,139,#3A538B
68,44,-3.07,0.2509,1.1,59,82,139,#3B528B
68,45,-3.49,0.2190,0.0,62,73,137,#3E4989
68,46,-3.16,0.2440,0.2,60,80,139,#3C508B
68,47,-3.21,0.2402,0.0,60,79,138,#3C4F8A
68,48,-3.53,0.2159,0.0,63,72,137,#3F4889
68,49,-3.53,0.2159,0.0,63,72,137,#3F4889
68,50,-3.3,0.2334,0.0,61,77,138,#3D4D8A
68,51,nan,nan,nan,0,0,0,#000000
68,52,nan,nan,nan,0,0,0,#000000
68,53,,,,,,,
68,54,,,,,,,
